,token,latitude,longitude,address,comment,explanation,time,categorie,cityname
9001,E8AB25D3,43.59206340810888,3.8446007017046218,"Avenue du XV de France, Montpellier",déménagement....,pourquoi s'emmerder à avancer de deux mètres et de refermer les portes du camion...,2019-07-13 06:06:00,2,Montpellier
9002,9F76AAAF,43.60307126153815,3.896716944873333,"Allée Capitaine Dreyfus, Montpellier","bien avant le FISE, on n'inspecte pas après ?",,2019-07-12 16:05:00,4,Montpellier
9003,9A50F11B,43.60295933748326,3.896677047014236,"Allée Capitaine Dreyfus, Montpellier",un moment comme ça,,2019-07-12 16:04:00,4,Montpellier
9004,1F1920E1,43.61645621660399,3.870528526604176,"Rue Auguste Broussonnet, Montpellier",on est bien là ,,2019-07-12 14:50:00,2,Montpellier
9005,9EBF98CF,43.57021759337619,3.904918469488621,"C.C. Jacques d Aragon, Lattes",un arceau manquant à droite,,2019-07-12 12:12:00,4,Lattes
9006,5FF6687D,43.63405315209935,3.8295266032218938,"Rue de Malbosc, Montpellier",La piste n'existe pas mais est obligatoire..,,2019-07-12 11:31:00,3,Montpellier
9007,C2054FE0,43.59140479002532,3.931805267930031,"Rue de la Banquière, Lattes",Piste en mauvaise état,,2019-07-12 11:16:00,4,Lattes
9008,9A217310,43.63502067854975,3.830468058586121,"Avenue de Fès, Montpellier",Encore une piste (sur trottoir) imaginaire ??,,2019-07-12 10:22:00,3,Montpellier
9009,DC72FAC4,43.636635776299975,3.8294595479965214,"Avenue Professeur Jean-Louis Viala, Montpellier",Accès à cette piste #TrottoirRipolin ??,"Piste non signalisée, peinture sur trottoir..",2019-07-12 10:20:00,3,Montpellier
9010,B166826E,43.63408110652163,3.834276795387269,"Malbosc, Montpellier",Et maintenant je vais où ???,Fin de la voie verte en arrivant à Malbosc.. Où les vélos sont-ils censés aller ???,2019-07-12 10:16:00,8,Montpellier
9011,00CC5E67,43.60554252074608,3.8775143399834633,"Rue d'Alger, Montpellier",sens interdit? ,,2019-07-12 07:02:00,7,Montpellier
9012,3AEDC9B8,43.62548888888889,3.894425,"Avenue François Delmas, Montpellier",Piste envahie par les arbres,,2019-07-12 06:51:00,4,Montpellier
9013,7AD100DA,43.59685375904745,3.845222974196077,"Rue du Pas du Loup, Montpellier",camion contresens sur BC,et je bloque tout le monde...,2019-07-12 06:18:00,2,Montpellier
9014,543C2600,43.60664009727321,3.872147910296917,"Cours Gambetta, Montpellier",,,2019-07-11 17:09:00,2,Montpellier
9015,C644A1C7,43.60740773345373,3.8702777400612822,"Cours Gambetta, Montpellier",,,2019-07-11 17:08:00,2,Montpellier
9016,F4F73B04,43.607293632554025,3.870300874114036,"Cours Gambetta, Montpellier",,,2019-07-11 17:08:00,2,Montpellier
9017,6BF8A650,43.60469,3.90689,"Rue Léonard de Vinci, Montpellier",couper les branches et ramasser les feuilles svp !,,2019-07-11 16:54:00,4,Montpellier
9018,6C8EB206,43.60746065677629,3.87006651610136,"Cours Gambetta, Montpellier",habituel,,2019-07-11 16:33:00,2,Montpellier
9019,24D81AE5,43.59631,3.92239,"Rue Maryam Mirzakhani, Montpellier",pas d'itinéraire bis pour les modes doux pendant,,2019-07-11 15:50:00,8,Montpellier
9020,D5394D41,43.62617656940756,3.902049176394939,"Chemin du Pioch-Pelat, Castelnau-le-Lez",lieu idéal pour un panneau C13d,,2019-07-11 15:16:00,6,Castelnau-le-Lez
9021,E16354D8,43.6265629336355,3.901123814284801,"Chemin de Verchant, Castelnau-le-Lez",lieu idéal pour un panneau C13d,,2019-07-11 15:15:00,6,Castelnau-le-Lez
9022,233A1BE0,43.60413,3.88245,"Rue Farges, Montpellier","Blocage circulation, stationne sur passage protég",,2019-07-11 12:48:00,2,Montpellier
9023,DDA6D52D,43.6361690621816,3.867855705320835,"Route de Mende, Montpellier",un midi comme un autre.,,2019-07-11 10:05:00,2,Montpellier
9024,1E35EC34,43.61768442352268,3.872581757605076,"Avenue Bouisson Bertrand, Montpellier",poubelle sur la piste,,2019-07-11 08:53:00,2,Montpellier
9025,73ACC172,43.617727143311846,3.872623331844807,"Avenue Bouisson Bertrand, Montpellier",véhicule sur piste cyclable ,,2019-07-11 08:52:00,2,Montpellier
9026,C2DC7A32,43.62332,3.90647,"Avenue de la Volhe, Castelnau-le-Lez",,,2019-07-11 06:44:00,2,Castelnau-le-Lez
9027,C69CC50D,43.60932653828623,3.865938931703568,"Avenue de Lodève, Montpellier",tranquille,,2019-07-10 19:03:00,2,Montpellier
9028,F9945D43,43.61796161615974,3.839494362473488,"Rue d'Alco, Montpellier",garée sur le trottoir au moins depuis lundi,,2019-07-10 16:44:00,2,Montpellier
9029,FDA1172C,43.602397346903786,3.8541279081255206,"Route de Lavérune, Montpellier",triple combo de 2 voitures,,2019-07-10 16:31:00,2,Montpellier
9030,92C29C23,43.61451943381572,3.870121166110039,"Rue du Faubourg Saint-Jaumes, Montpellier",utilitaire très souvent sur la piste cyclable ,,2019-07-10 14:42:00,2,Montpellier
9031,B0C91E16,43.6136,3.86637,"Avenue d'Assas, Montpellier",encombrants sur la piste,,2019-07-10 10:58:00,2,Montpellier
9032,C8BF2948,43.61216846125824,3.930049762129784,"Avenue Alfred Einstein , Montpellier",PC barrée. Pas de déviation. Trottoir à franchi,,2019-07-10 06:27:00,3,Montpellier
9033,3E90DE7C,43.61204247469295,3.845927640795708,"Avenue de Lodève, Montpellier",comm d'hab JC DECAUX en plein milieu de la PC,,2019-07-10 05:49:00,2,Montpellier
9034,3E034792,43.60745701526477,3.8700748980045314,"Cours Gambetta, Montpellier",habituel,,2019-07-09 17:13:00,2,Montpellier
9035,7163B1B1,43.60747959263269,3.870059140026569,"Cours Gambetta, Montpellier",habituel,,2019-07-09 17:13:00,2,Montpellier
9036,1898C4D8,43.59758798236112,3.845782172866166,"Rue du Pas du Loup, Montpellier",arrêt devant une sortie de BC,,2019-07-09 16:23:00,2,Montpellier
9037,613ED8E9,43.62907,3.86774,"Rue du Truel, Montpellier",la piste cyclable s'arrête brusquement. ,,2019-07-09 14:58:00,3,Montpellier
9038,F9C38C51,43.62559337799598,3.9005840197205535,"Allée des Castellanes, Castelnau-le-Lez",bâteau non adapté à la piste cyclable ,,2019-07-09 10:01:00,3,Castelnau-le-Lez
9039,67C9CF7C,43.62558973758238,3.9006058126688,"Allée des Castellanes, Castelnau-le-Lez",C'est le jour des poubelles...,,2019-07-09 10:01:00,2,Castelnau-le-Lez
9040,A3AE9E42,43.62472040050316,3.8997169956564894,"Route de la Pompignane, Castelnau-le-Lez",C'est le jour des poubelles ,,2019-07-09 10:00:00,2,Castelnau-le-Lez
9041,2CB9FCAA,43.62457429627595,3.89951515942812,"Route de la Pompignane, Castelnau-le-Lez",,,2019-07-09 10:00:00,2,Castelnau-le-Lez
9042,1A7C74EB,43.59284986721442,3.906515724956989,"Avenue Raymond Dugrand, Lattes",,,2019-07-09 09:45:00,2,Lattes
9043,DFA92286,43.59238558136808,3.906888216733933,"Avenue Raymond Dugrand, Lattes",On a fini de travailler donc téléphone...,,2019-07-09 09:44:00,2,Lattes
9044,450B9C69,43.58591288883428,3.9200722798705097,"Traverse du Mas Rouge, Lattes",incliné depuis des décennies,,2019-07-09 07:09:00,4,Lattes
9045,D91DDC3C,43.60434781227435,3.886297903954983,"Rue de Barcelone, Montpellier",un total de 8 vehicules garés sur la piste cyclab,,2019-07-09 07:06:00,2,Montpellier
9046,DE7F430C,43.61148196479016,3.8468650728464127,"Avenue de Lodève, Montpellier",6 poubelles dans PC entre astruc et Jules guesde,,2019-07-09 05:46:00,2,Montpellier
9047,898BACB7,43.62616079443342,3.866573609411717,"Avenue du Professeur Grasset, Montpellier",idem janvier 2019 ...,,2019-07-08 16:30:00,4,Montpellier
9048,5DE3774C,43.62178829739854,3.906670287251473,"Rue de Salaison, Montpellier",nombreux bouts de verre sur la piste cyclable,,2019-07-08 14:14:00,4,Montpellier
9049,33B9D968,43.63628771866306,3.867830894887448,"Route de Mende, Montpellier",comme chaque jour,,2019-07-08 10:33:00,2,Montpellier
9050,46F14776,43.61106297476402,3.84764090180397,"Avenue de Lodève, Montpellier",poubelles en plein milieu de la PC,,2019-07-08 05:48:00,2,Montpellier
9051,0A4D0691,43.61092630473249,3.848242722451687,"Avenue de Lodève, Montpellier",poubelles en plein milieu de la PC,,2019-07-08 05:47:00,2,Montpellier
9052,EA3431F2,43.61013,3.87426,"Place Sainte-Anne, Montpellier",parking gratuit ?,,2019-07-07 17:39:00,2,Montpellier
9053,A6A61A99,43.60307,3.88055,"Boulevard de Strasbourg, Montpellier","peu d'arceaux, tous utilisé par des motorisés ",,2019-07-07 11:33:00,2,Montpellier
9054,8A424861,43.61515225089475,3.8796788826584816,"Quai du Verdanson, Montpellier",parking fast food sur piste cyclable,,2019-07-06 20:27:00,2,Montpellier
9055,16D8C752,43.605344658657685,3.874884769320488,"Place Saint-Denis, Montpellier",Scooter dans arceaux vélos,,2019-07-06 13:59:34,7,Montpellier
9056,886C1E86,43.60609895886052,3.872535154223442,"Cours Gambetta, Montpellier",Piscine improvisée sur la PC,,2019-07-06 13:56:02,2,Montpellier
9057,1A449537,43.60879464899991,3.8673507794737816,"Cours Gambetta, Montpellier",,,2019-07-06 12:27:31,2,Montpellier
9058,B7E5FF08,43.60942048629303,3.864739648997784,"Avenue de Lodève, Montpellier",,,2019-07-06 12:24:00,2,Montpellier
9059,5125AFBE,43.605794278069816,3.8733837381005287,"Cours Gambetta, Montpellier",bloquée tvx sans possibilité de rejoindre la rou,"Les vélos ne peuvent pas rejoindre la route, ils auraient pu laisser la place au niveau des grillages pour nous laisser passer... Les piétons sont aussi en difficulté !
",2019-07-06 11:25:00,2,Montpellier
9060,CF2322B0,43.63043202084812,3.866594731807709,"Rue du Truel, Montpellier",,,2019-07-06 11:25:00,2,Montpellier
9061,689F25D6,43.63612441428335,3.867926113307476,"Route de Mende, Montpellier",,,2019-07-06 11:25:00,2,Montpellier
9062,7BDD7327,43.61616736587862,3.869622275233268,"Avenue Chancel, Montpellier",,,2019-07-06 11:24:00,2,Montpellier
9063,BCDC85E1,43.61479081533488,3.869981355965138,"Rue du Faubourg Saint-Jaumes, Montpellier",et la place de l autre côté de la route ?,,2019-07-06 11:24:00,2,Montpellier
9064,0B71556B,43.60831,3.87113,"Rue du Faubourg du Courreau, Montpellier",rue piétonne ?,,2019-07-05 18:58:00,7,Montpellier
9065,A00B9C4C,43.60831,3.87113,"Rue du Faubourg du Courreau, Montpellier",rue piétonne ?,,2019-07-05 18:58:00,7,Montpellier
9066,74C77684,43.60833631251484,3.8711383938789368,"Rue du Faubourg du Courreau, Montpellier",rue piétonne ?,,2019-07-05 18:55:00,7,Montpellier
9067,90612BD2,43.608336798042615,3.871087767183781,"Rue du Faubourg du Courreau, Montpellier",rue piétonne ?,,2019-07-05 18:53:00,7,Montpellier
9068,72DE0413,43.564171554505705,3.902394846081733,"Passage Joseph François Dupleix, Lattes",PC coupée tout le week-end pour rien. Danger,,2019-07-05 18:51:00,2,Lattes
9069,F52B4783,43.61928,3.90415,"Rue des Bastides, Montpellier",camping car sur trottoir ,,2019-07-05 18:39:00,2,Montpellier
9070,86AED396,43.61786064245743,3.862505704164505,"Rue de Las Sorbes, Montpellier",sans commentaire,,2019-07-05 15:28:00,2,Montpellier
9071,ADDCA1F5,43.62791688767079,3.867891244590282,"Avenue du Docteur Pezet, Montpellier","Les travaux de L5 et une PC défoncée, dangereuse",,2019-07-05 15:22:00,3,Montpellier
9072,59A4F296,43.59755,3.89946,"Allée de la Méditerranée, Montpellier",tremplin dangereux,,2019-07-05 06:52:00,4,Montpellier
9073,9802D1E0,43.6551,3.85559,"Boulevard de la Lironde, Montferrier-sur-Lez",toujours à réparer...,,2019-07-04 21:16:00,4,Montferrier-sur-Lez
9074,02D62D9D,43.615341666666666,3.877775,"Quai du Verdanson, Montpellier",À la Croisée des chemins,"Si l’on suit le marquage au sol, les piétons viennent de la droite de la piste cyclable et doivent se placer à droite du passage clouté pour traverser. Les vélos doivent se placer à gauche du passage clouté pour traverser et donc couper la route des piétons.
Conclusion : personne ne sait où il doit se mettre pour traverser et se croisent. Risque de collisions !",2019-07-04 15:58:00,3,Montpellier
9075,5F0B23C5,43.62248486989861,3.868234567344188,"Avenue du Professeur Grasset, Montpellier",TAM...,,2019-07-04 07:28:00,2,Montpellier
9076,9B47D68D,43.62256229331224,3.868223838508129,"Avenue du Professeur Grasset, Montpellier",,,2019-07-04 07:28:00,2,Montpellier
9077,86A48CBF,43.6358164884729,3.912456482648849,"rue des centurions, Castelnau-le-Lez",gène le flux d'enfants vers les écoles à proxi,,2019-07-04 06:56:00,2,Castelnau-le-Lez
9078,58D7C0E1,43.63519,3.92454,"Route de Nîmes, Castelnau-le-Lez",Véhicule utilitaire garé sur la piste cyclable.,,2019-07-04 04:41:00,2,Castelnau-le-Lez
9079,43A7700F,43.61012,3.87425,"Place Sainte-Anne, Montpellier",que font les voitures dans les centre ?,,2019-07-03 19:50:00,2,Montpellier
9080,FBE0D4FD,43.63148,3.90508,"Avenue de la Galine, Castelnau-le-Lez",Où passent piétons et poussettes a votre avis ?,"problèmes récurrents de GCUM sur la bande ou le trottoir depuis que le garage a ouvert
clients souvent véhéments quand on leur fait une remarque 
",2019-07-03 17:52:00,2,Castelnau-le-Lez
9081,E439FC81,43.6076,3.8698,"Cours Gambetta, Montpellier",piste cyclable bloqué,,2019-07-03 17:51:00,2,Montpellier
9082,6719FBCF,43.6076,3.8698,"Cours Gambetta, Montpellier",habitué à l'année,,2019-07-03 17:51:00,2,Montpellier
9083,1B695338,43.60732,3.86792,"Rue de la Palissade, Montpellier","en poussette, on fait comment ?",,2019-07-03 17:49:00,2,Montpellier
9084,CD21BEBB,43.60722,3.86656,"Rue du Faubourg Figuerolles, Montpellier",sur passage piéton,,2019-07-03 17:46:00,2,Montpellier
9085,FDF4736B,43.62868837786253,3.860716670751572,"Avenue Émile Diacon, Montpellier",Voitures GCUM trottoir,,2019-07-03 16:33:00,2,Montpellier
9086,7EC9F53B,43.61264448903861,3.914780281484127,"Avenue Henri Becquerel, Montpellier","scootard sur PC , insultes, mise en danger",,2019-07-03 16:05:00,7,Montpellier
9087,D5222B62,43.60406181676526,3.887487463653088,"Rue de Barcelone, Montpellier",,,2019-07-03 15:53:00,2,Montpellier
9088,1D748E46,43.61889707119539,3.858598731458186,"Avenue d'Assas, Montpellier",Camion de déménagement sur la piste cyclable,"""J'ai quand même mis un plot pour protéger!""",2019-07-03 15:05:00,2,Montpellier
9089,3E6EE7A0,43.62867527304732,3.860663697123528,"Avenue Émile Diacon, Montpellier",voitures bloquant le trottoir,,2019-07-03 12:46:00,2,Montpellier
9090,82278AD4,43.579413888888894,3.943166666666667,"D 172, Pérols",A quand un vrai passage pour velo et aussi pietons,Tous les jours cela devient penible de rouler ici car il y a pas de passage prévu pour les vélos ni les pietons.... j'ai plusieurs photo... ,2019-07-03 08:00:00,3,Pérols
9091,19F82AEE,43.60592926034758,3.89773651957512,"Quai de Cythère, Montpellier",camions fréquemment garés sur la piste cyclable,,2019-07-03 07:01:00,7,Montpellier
9092,A6338FBA,43.6112020720083,3.847463876008987,"Avenue de Lodève, Montpellier",poubelle en plein milieu de la PC,,2019-07-03 06:00:00,2,Montpellier
9093,13B900F0,43.61039103101501,3.850610107183456,"Avenue de Lodève, Montpellier",poubelle en plein milieu de la PC,,2019-07-03 05:57:00,2,Montpellier
9094,BE91E60D,43.60498826248112,3.880434595048428,"Place Auguste Gibert, Montpellier",moto sur voie de tram,,2019-07-02 18:39:00,7,Montpellier
9095,4BFFE3C6,43.602388788631046,3.8907627761363983,"Rue du Moulin des Sept Cans, Montpellier",ou est le trottoir ?! ,,2019-07-02 18:34:00,2,Montpellier
9096,C19C0BF9,43.61032111736141,3.874505572021008,"Place Sainte-Anne, Montpellier",rénové pour que les voitures/moto se garent à c,,2019-07-02 16:58:00,2,Montpellier
9097,D6642465,43.61019027179822,3.874214552342892,"Place Sainte-Anne, Montpellier",parking saint Anne?,,2019-07-02 16:58:00,2,Montpellier
9098,618950FF,43.61030703751854,3.875904008746147,"Plan Duché, Montpellier",pickup sur la place,,2019-07-02 16:54:00,2,Montpellier
9099,8A1D65A2,43.60879731938233,3.864165991544722,"Rue Louis Braille, Montpellier",magnifique interdiction de stationnement ,,2019-07-02 16:04:00,7,Montpellier
9100,23CEEFB3,43.60608779130502,3.8728291913867,"Cours Gambetta, Montpellier",,,2019-07-02 12:01:00,2,Montpellier
9101,6EC8A818,43.598496529955945,3.8758030906319614,"Avenue de Maurin, Montpellier",,,2019-07-02 06:52:00,2,Montpellier
9102,5B77FCC1,43.61656204727874,3.9304306358098975,"Domaine de Grammont, Montpellier",Aucun arceau à des centaines de mètres à la ron,,2019-07-02 06:52:00,5,Montpellier
9103,AC8A911F,43.612636963896485,3.845025412738323,"Avenue de Lodève, Montpellier",voiture garée sur PC or place de parking libre,,2019-07-02 05:55:00,2,Montpellier
9104,E8294981,43.61119211916207,3.847205713391305,"Avenue de Lodève, Montpellier",ce matin des Conteneurs tout le long de la PC,,2019-07-02 05:53:00,2,Montpellier
9105,B1E6DE10,43.62225,3.89777,"Route de la Pompignane, Castelnau-le-Lez",Piste cyclable pas délimitée. Forêts de poteaux,,2019-07-02 05:00:00,8,Castelnau-le-Lez
9106,657AEBBC,43.62251375199874,3.8977690413594246,"Route de la Pompignane, Castelnau-le-Lez",Suite : Piste pas délimitée. Forêts de poteaux.,,2019-07-02 04:58:00,8,Castelnau-le-Lez
9107,D0AB8CAA,43.60741,3.87025,"Cours Gambetta, Montpellier",,,2019-07-01 19:54:00,7,Montpellier
9108,8CAFEF22,43.61800894752434,3.875195235013962,"Rue de la Tuilerie, Montpellier",bloque le trottoir,,2019-07-01 17:24:00,2,Montpellier
9109,AE6EF491,43.61979076425472,3.8732831552624702,"Place Henri Krasucki, Montpellier",la place improvisée du quartier,,2019-07-01 17:20:00,2,Montpellier
9110,D2B1C3B5,43.61063,3.84964,"Rue Cité du Mas de Tesse, Montpellier",1 place de stationnt coupe piste obligeant écart,,2019-07-01 16:36:00,3,Montpellier
9111,FC7DD8CF,43.61665,3.8683,"Rue du Faubourg Saint-Jaumes, Montpellier",,,2019-07-01 15:14:00,2,Montpellier
9112,84EA824A,43.61587924196606,3.8689694926142697,"Rue du Faubourg Saint-Jaumes, Montpellier",,,2019-07-01 15:14:00,2,Montpellier
9113,9EC18AC0,43.60478821356578,3.8524615019559856,"Rue du Roc de Pézenas, Montpellier",comme chaque soir et la personne me dis tu vas pas,"Comme chaque soir et midi 1 à 3 voitures stationnées . Rien est fait. À quoi sert l'application ? 
Et quand on dit à la personne vous avez des places de stationnement celle ci répond ""tu ne vas pas me faire chier""
Faut-il attendre un accident pour que l'école et la police face quelque chose? ",2019-07-01 15:12:00,2,Montpellier
9114,B67F9DB1,43.62480121880187,3.8997783511877055,"Allée Marie Banegas, Castelnau-le-Lez",gcum,,2019-07-01 11:40:00,2,Castelnau-le-Lez
9115,34BA50DE,43.61301,3.87139,"Rue du Faubourg Saint-Jaumes, Montpellier",stationnement gênant,,2019-07-01 07:52:00,2,Montpellier
9116,F70E4E26,43.59744,3.87608,"Avenue de Maurin, Montpellier",stationnement sur Piste cyclable,,2019-07-01 07:44:00,2,Montpellier
9117,6F376990,43.62486286391763,3.899859823286533,"Route de la Pompignane, Castelnau-le-Lez",les poubelles toujours sur la piste cyclable ,,2019-07-01 07:40:00,2,Castelnau-le-Lez
9118,C324B485,43.62320473390455,3.898165002465248,"Route de la Pompignane, Castelnau-le-Lez",poubelle sur piste cyclable ,,2019-07-01 07:40:00,2,Castelnau-le-Lez
9119,5C27863A,43.63353599273413,3.8341396674513817,"Rue François Henry d'Harcourt, Montpellier",,,2019-07-01 07:08:00,2,Montpellier
9120,D264148A,43.63310890580927,3.833717219531536,"Avenue de Fès, Montpellier",,,2019-07-01 07:05:00,2,Montpellier
9121,74ABA298,43.60610502818331,3.878757543861866,"Rue de la République, Montpellier","inauguration MO.COi,  aucun aménagement vélo!",,2019-06-29 16:21:00,5,Montpellier
9122,837180C8,43.60406497292005,3.871057257056236,"Rue Balard, Montpellier",Toujours trop de voitures garées et pas de PC,,2019-06-29 10:26:00,8,Montpellier
9123,24C131C3,43.61567,3.88395,"Avenue de Nîmes, Montpellier",ca faisait longtemps #gcum,,2019-06-29 08:47:00,2,Montpellier
9124,CFF5D552,43.60040056569101,3.894010595977306,"Rue du Moulin des Sept Cans, Montpellier",,,2019-06-29 07:47:00,2,Montpellier
9125,FD28FFED,43.619990035121866,3.874328881502152,"Rue Marie Caizergues, Montpellier",sur Passage piéton et PC,,2019-06-29 06:59:00,2,Montpellier
9126,66380CF4,43.61696133794106,3.874621912837029,"Rue du Faubourg Boutonnet, Montpellier",scooter sur trottoir,,2019-06-29 06:52:00,2,Montpellier
9127,99E14E07,43.61308652879976,3.867033943533898,"Avenue d'Assas, Montpellier",,,2019-06-29 06:45:00,2,Montpellier
9128,EFF607A8,43.61980532731244,3.873200677335263,"Rue Moquin-Tandon, Montpellier",trop dangereux dans le tournant,,2019-06-28 15:29:00,3,Montpellier
9129,BB76515F,43.63611834799027,3.9266188815236087,"Route de Nîmes, Castelnau-le-Lez",gcum,,2019-06-28 10:12:00,2,Castelnau-le-Lez
9130,CCB93D81,43.60570420879152,3.878585547208786,"Rue de la République, Montpellier",les pietons n'existent pas! ,,2019-06-28 06:58:00,2,Montpellier
9131,BE1069C2,43.641903129549085,3.943353518843651,"Route de Nîmes, Le Crès",Forçage sortie de rond-point,,2019-06-28 06:21:00,7,Le Crès
9132,60531885,43.6065536708278,3.867198211932981,"Place Roger Salengro, Montpellier",sans commentaire... (et à contresens),,2019-06-28 06:09:00,2,Montpellier
9133,59557533,43.60621791747548,3.86740442365408,"Place Bouschet de Bernard, Montpellier",,,2019-06-28 06:07:00,2,Montpellier
9134,26F40300,43.61239154664842,3.8454565778374663,"Avenue de Lodève, Montpellier",voiture garée sur piste cyclable pause dej snack,,2019-06-28 06:03:00,2,Montpellier
9135,9FB22217,43.61596,3.88076,"Rue Proudhon, Montpellier",petite place improvisée,,2019-06-27 20:33:00,2,Montpellier
9136,E6A6B30D,43.615,3.8812,"Quai du Verdanson, Montpellier",sur piste cyclable,,2019-06-27 20:32:00,2,Montpellier
9137,9BB6A2AC,43.615099577076656,3.8812419399619102,"Rue Proudhon, Montpellier",garée en double file,,2019-06-27 20:31:00,2,Montpellier
9138,148E4CEA,43.60170659931875,3.8525916691133593,"Route de Lavérune, Montpellier",camion sur trottoir et BC,,2019-06-27 16:25:00,2,Montpellier
9139,77DB9BC1,43.60181070787124,3.8528376397382673,"Route de Lavérune, Montpellier",stationnement sur trottoir et BC,,2019-06-27 16:25:00,2,Montpellier
9140,E7380BC7,43.61981838551491,3.857643250635126,"Allée Roger Lacombe, Montpellier",Poteau préféré = pince-roue à proscrire,,2019-06-27 14:59:00,5,Montpellier
9141,A1A5E2C0,43.6183008962635,3.857275774341572,"Allée Césaire Nivière, Montpellier",sécuriser son vélo quand on prend un véhicule,,2019-06-27 14:57:00,5,Montpellier
9142,5EF1CB6B,43.6179709853397,3.857736353090032,"Allée Césaire Nivière, Montpellier",Besoin d'arceaux (pas de pince-roues),,2019-06-27 14:56:00,5,Montpellier
9143,3AE725A1,43.620726918974256,3.857516789933376,"Avenue Henri Marès, Montpellier",numéro suivi e-services GBMTZQFF 27/06/2019,"Pas de conflit de flux possible, le feu piéton pourrait passer au vert en même temps que le feu voitures",2019-06-27 11:50:00,3,Montpellier
9144,DF340AF2,43.61012205720806,3.866812661290169,"Rue Saint-Louis, Montpellier",toujours le même camion ...,,2019-06-27 07:16:00,2,Montpellier
9145,88C5FDA2,43.615325807157824,3.856672570109368,"Avenue de l'École d'Agriculture Gabriel Buchet, Montpellier",Poubelle et camion sur la PC,,2019-06-27 07:13:18,2,Montpellier
9146,5CC008B2,43.62747,3.86731,"Avenue du Docteur Pezet, Montpellier",Non la solution n'est pas de couper des arbres...,... c'est les voies voitures qu'il faut réduire !!#,2019-06-27 07:08:00,3,Montpellier
9147,A0D634FC,43.6042710937483,3.886345177888871,"Rue de Barcelone, Montpellier",comme TOUS les jours depuis plus d une année...,,2019-06-27 07:07:00,2,Montpellier
9148,0E1884A6,43.60916995794878,3.8472734391689305,"Avenue Masséna, Montpellier",gentiment stationné sur la piste cyclable,,2019-06-27 07:04:51,2,Montpellier
9149,2C55E86A,43.61059,3.85811,"Avenue de Lodève, Montpellier",Montpellier3M se gare sur les trottoirs et pistes!,,2019-06-27 06:34:00,2,Montpellier
9150,71654B15,43.63722240324488,3.9317425712943073,"piste cyclable sous pont D65E1, Castelnau-le-Lez",branches envahissantes,,2019-06-27 06:13:00,4,Castelnau-le-Lez
9151,D5098ED9,43.5918,3.89214,"Rue de Saint-Hilaire, Montpellier",poubelle au milieu ,,2019-06-27 04:38:00,2,Montpellier
9152,F359757C,43.59184844285511,3.892127349972725,"Rue de Saint-Hilaire, Montpellier",poubelles toujours au milieu ! ,,2019-06-27 04:37:00,2,Montpellier
9153,D5CF9A00,43.61733,3.87824,"Rue de Ferrare, Montpellier",repose en paix le trottoir,,2019-06-26 21:04:00,2,Montpellier
9154,B6BC5D12,43.61302195866935,3.879142440855503,"Rue des Écoles Laïques, Montpellier",2 motos sur trottoir en zone piétonne,"surveiller le stationnement sauvage des motos en ville. Nuissance sonore en puissance en ville.
",2019-06-26 20:56:00,2,Montpellier
9155,6FA6D681,43.60774,3.88027,"Rue de Verdun, Montpellier",moto garée à 1 mètre des terrasses en zone pié,,2019-06-26 20:47:00,2,Montpellier
9156,817D598F,43.62421316005121,3.853073045611381,"Avenue du Père Soulas, Montpellier",,,2019-06-26 16:52:00,2,Montpellier
9157,60A99541,43.63721051352711,3.9149231091141696,"école Jean Moulin, Castelnau-le-Lez",parking vide v.grise garée en entrée de rond-poi,,2019-06-26 15:43:00,2,Castelnau-le-Lez
9158,TOSTO99Z,43.61493611111111,3.880205555555556,"Quai du Verdanson, Montpellier",« Pk tu prends 1 photo sale pu** »,"Ah pardon, tu travailles. Je croyais que t’enfilais des perles!",2019-06-26 06:54:00,2,Montpellier
9159,0J189SG7,43.6148595101048,3.8807534426450734,"Quai du Verdanson, Montpellier",gcum qui insulte,,2019-06-26 06:52:00,2,Montpellier
9160,BLVZMRHY,43.600012758657286,3.84811339617556,"Rue du Pas du Loup, Montpellier",BC en annexe de garage + gcum sur passage,menaces physiques et insultes de la part d'un garagiste après avoir relevé l'un des essuie glaces,2019-06-26 06:23:00,2,Montpellier
9161,3EC2A255,43.62668015294479,3.8483195006847377,"Avenue du Père Soulas, Montpellier",tentative de vol,,2019-06-26 06:02:00,100,Montpellier
9162,F21E22B2,43.62802245548848,3.846146240830421,"Avenue du Père Soulas, Montpellier",tentative vol,,2019-06-26 06:02:00,100,Montpellier
9163,QRF8Z9C2,43.59333721780352,3.843718506395817,"Avenue du XV de France, Montpellier",piste cyclable se termine sur un trottoir étroit,,2019-06-25 17:55:00,3,Montpellier
9164,U30OMRS6,43.60597004629997,3.877920024096966,"Rue de la République, Montpellier",,,2019-06-25 16:51:00,2,Montpellier
9165,6QB0MJS1,43.605378647283565,3.8751479610800743,"Place Saint-Denis, Montpellier",,,2019-06-25 16:47:00,7,Montpellier
9166,8B86608G,43.60534490143361,3.875112757086754,"Place Saint-Denis, Montpellier",zone pietonne ,,2019-06-25 16:46:00,7,Montpellier
9167,Q6EVDD63,43.60543909843503,3.875190876424313,"Place Saint-Denis, Montpellier",,,2019-06-25 16:46:00,7,Montpellier
9168,Q5SNZQD9,43.6054,3.87523,"Place Saint-Denis, Montpellier",zone pietonne ,,2019-06-25 16:45:00,7,Montpellier
