token,latitude,longitude,address,comment,explanation,time,categorie,cityname
4107DD60,43.59246352918973,3.8427847105116006,"Rue du Pas du Loup, Montpellier",no comment,,2019-09-02 05:40:00,2,Montpellier
3AE4552F,43.592510540656114,3.8426755302315034,"Rue du Palais d'Été, Montpellier",stationnement sauvage à l'entrée d'une voie pr,,2019-09-01 15:29:00,2,Montpellier
F60483E2,43.59239592584521,3.842705749329767,"Rue du Pas du Loup, Montpellier",fuck les piétons,,2019-09-01 15:29:00,2,Montpellier
A838D6B4,43.59243633245346,3.842795476352739,"Rue du Pas du Loup, Montpellier",fuck les piétons (bis),,2019-09-01 15:29:00,2,Montpellier
60C532E7,43.653337359182885,3.8887283205986023,"Boulevard de la Liberté, Clapiers",,,2019-09-01 14:35:00,3,Clapiers
54B9C5C4,43.654995628156556,3.8556546717882156,"Boulevard de la Lironde, Montferrier-sur-Lez",l'entretien se fait attendre et le risque augment,,2019-09-01 11:02:00,4,Montferrier-sur-Lez
0FEE7619,43.615235315215635,3.8227609187449523,"Route de Lodève, Montpellier",appropriation du trottoir,,2019-09-01 05:48:00,2,Montpellier
646386B0,43.59216824968101,3.844640835153266,"Avenue du XV de France, Montpellier","jour de match, impunité des GCUM",,2019-08-31 16:41:00,2,Montpellier
830E6010,43.59086472874606,3.8454429049459287,"Rue du Mas de Jaumes, Montpellier","jour de match, espace piétons devenus parkings",,2019-08-31 16:40:00,2,Montpellier
344F9061,43.588225694312506,3.8549996638874977,"Rue du Latium, Montpellier",jour de match. piétons sur la route...,,2019-08-31 16:36:00,2,Montpellier
B3BF2329,43.588240117341655,3.8547527790069585,"Avenue de Toulouse, Montpellier","jour de match, impunité des GCUM",,2019-08-31 16:36:00,2,Montpellier
FC70E57C,43.611845362234725,3.863496109843254,"Boulevard des Arceaux, Montpellier",,,2019-08-31 10:22:10,2,Montpellier
26AB0522,43.60963799842777,3.8641606271266937,"Avenue de Lodève, Montpellier",,,2019-08-31 09:35:00,2,Montpellier
C42EC20C,43.61903833480623,3.8971517980098724,"Avenue de la Pompignane, Montpellier",,,2019-08-31 07:47:00,2,Montpellier
2E5121FA,43.60262065062575,3.9176924899220467,"allée Ulysse, Montpellier",arceaux régulièrement bloqués par des scooters,,2019-08-30 16:53:00,2,Montpellier
E23F03F3,43.61807059960489,3.8719511032104488,"Avenue Bouisson Bertrand, Montpellier",2eme fois. gcum plein milieu pc,,2019-08-30 15:12:00,7,Montpellier
D2C5A4CD,43.60252171485774,3.870733547955752,"Avenue Georges Clemenceau, Montpellier",stationnement en double file devant intermarché,problème récurrent sur cet axe où les véhicules sont régulièrement en double file,2019-08-30 11:57:00,7,Montpellier
C3150D25,43.60910975330745,3.8664954900741577,"Avenue de Lodève, Montpellier",,,2019-08-30 10:20:00,2,Montpellier
95FD5FC3,43.611026319066674,3.866625241935253,"Rue Saint-Louis, Montpellier",,,2019-08-30 07:45:00,2,Montpellier
7061BEA2,43.60963557084131,3.866843841969967,"Rue Saint-Louis, Montpellier",,,2019-08-30 07:43:00,2,Montpellier
88480EEB,43.601900115306904,3.869478920107499,"Avenue Georges Clemenceau, Montpellier",stationnement en double file en face de Lidl,,2019-08-30 07:06:00,7,Montpellier
11B7E289,43.6025682693161,3.8707117887870446,"Avenue Georges Clemenceau, Montpellier",stationnement en double file devant intermarché,,2019-08-30 07:05:00,7,Montpellier
4BD82553,43.60184566965416,3.8528859918400298,"Route de Lavérune, Montpellier",taxi gihp + fourgon derrière sur BC,,2019-08-30 06:32:00,2,Montpellier
CC346AE8,43.602315709429696,3.8539266586303715,"Route de Lavérune, Montpellier",pause smartphone dans le SUV,,2019-08-30 06:32:00,2,Montpellier
FDF1139F,43.6107658444945,3.915828354656696,"Avenue Albert Einstein, Montpellier",décharge sauvage sur voie verte piéton cycliste,,2019-08-29 16:39:00,7,Montpellier
B68D63ED,43.62861,3.89835,"Place Charles de Gaulle, Castelnau-le-Lez",nouvelle PC qui s'arrête net ! on doit aller où,,2019-08-29 15:03:00,3,Castelnau-le-Lez
3067AA86,43.62855854299324,3.8688407465815544,"Avenue du Docteur Pezet, Montpellier",,,2019-08-29 10:51:00,2,Montpellier
F6977E26,43.624997560702575,3.8999771699309354,"Route de la Pompignane, Castelnau-le-Lez",,,2019-08-29 10:14:00,2,Castelnau-le-Lez
B64CEF67,43.61855216328729,3.897288590669632,"Avenue de la Pompignane, Montpellier",,,2019-08-29 09:54:00,2,Montpellier
49BAFD8B,43.62286082152861,3.8978555426001544,"Route de la Pompignane, Castelnau-le-Lez",,,2019-08-29 09:52:00,2,Castelnau-le-Lez
A8196486,43.60325237898196,3.896891623735428,"Allée Capitaine Dreyfus, Montpellier",toujours présent,,2019-08-29 07:12:00,4,Montpellier
34B68EB8,43.60966008945996,3.8668629527091984,"Rue Saint-Louis, Montpellier",,,2019-08-29 07:12:00,2,Montpellier
C60E45B2,43.61107414139585,3.8666192069649696,"Rue Saint-Louis, Montpellier",,,2019-08-29 07:12:00,2,Montpellier
2D3E4079,43.60570056717366,3.87360367923975,"Cours Gambetta, Montpellier","aucun balisage, mise en danger !!!",,2019-08-29 07:04:00,6,Montpellier
8990A174,43.602552730935024,3.870722442327695,"Avenue Georges Clemenceau, Montpellier",stationnement en double file devant intermarché,,2019-08-29 06:49:00,7,Montpellier
2490ED4E,43.602195407760355,3.869989780103125,"Avenue Georges Clemenceau, Montpellier",stationnement permanent en face de Lidl,,2019-08-29 06:49:00,8,Montpellier
9FCED407,43.60010147072311,3.84818006772548,"Rue du Pas du Loup, Montpellier",sur BC et trottoir,,2019-08-29 06:34:00,2,Montpellier
D2427BEE,43.6363983674408,3.867911696434021,"Rue Prosper Lissagaray, Montpellier",un midi comme un autre ...,,2019-08-28 21:16:00,2,Montpellier
1275A6EC,43.592618938875574,3.842559456825257,"Rue du Palais d'Été, Montpellier",à contresens dans un virage et dans rue privée,,2019-08-28 17:30:00,2,Montpellier
272A3CDF,43.59238193894403,3.8426184654235844,"Rue du Pas du Loup, Montpellier",accaparement du trottoir,,2019-08-28 17:29:00,2,Montpellier
11D2A308,43.59245964394244,3.842806220054627,"Rue du Pas du Loup, Montpellier",accaparement du trottoir,,2019-08-28 17:29:00,2,Montpellier
7581C325,43.59785021364151,3.8459431054070596,"Rue du Pas du Loup, Montpellier",passage bloqué,,2019-08-28 16:44:00,2,Montpellier
C60B1BA1,43.62807608872255,3.8590801879763608,"Avenue Émile Diacon, Montpellier",gcum 2x marqués en rouge !,,2019-08-28 15:10:00,7,Montpellier
8DD0EF80,43.62815617445808,3.859316222369671,"Avenue Émile Diacon, Montpellier",gcum plein trottoir!,,2019-08-28 15:09:00,7,Montpellier
7865FE0D,43.62636247109857,3.866513594985008,"Rue Henri Dunant, Montpellier",,,2019-08-28 07:49:00,4,Montpellier
518842F3,43.62561886088497,3.8668347895145416,"Avenue du Professeur Grasset, Montpellier",merci pour les autres usagers de la route ,,2019-08-28 07:48:00,2,Montpellier
7CA630E8,43.60047510399241,3.9119958132505417,"Avenue Nina Simone, Montpellier",Tous les jours depuis deux semaines,,2019-08-28 07:06:00,2,Montpellier
AD6DD2DF,43.60311987924333,3.8716510137147573,"Avenue Georges Clemenceau, Montpellier",véhicules stationnés à contre sens sur la voie ,,2019-08-28 06:44:00,7,Montpellier
936570AE,43.62819451849972,3.859295099973678,"Avenue Émile Diacon, Montpellier",gcum + passage bouché ,,2019-08-27 17:04:00,7,Montpellier
479E82FF,43.62847530292013,3.860097080469132,"Avenue Émile Diacon, Montpellier","gcum, plein de gcum !!",,2019-08-27 17:02:00,7,Montpellier
998867A4,43.60559398905993,3.8751596957445145,"Rue du Cheval vert, Montpellier",,,2019-08-27 16:29:00,5,Montpellier
4D1B6F57,43.59227354029766,3.8424971640701826,"Rue du Pas du Loup, Montpellier",comme ça depuis 4 jours,,2019-08-27 16:23:00,2,Montpellier
1235C957,43.61887279906391,3.887507244944573,"Avenue François Delmas, Montpellier",gcum déménagement ,,2019-08-27 16:15:00,2,Montpellier
D8058873,43.5982468302056,3.8461691364436272,"Rue du Pas du Loup, Montpellier",vélos et piétons bloqués,,2019-08-27 16:15:00,2,Montpellier
776C0530,43.60252,3.86629,"Rue de Claret, Montpellier",pas de piste cyclable sur une rue très large,,2019-08-27 15:58:00,8,Montpellier
83594C10,43.636989946703565,3.86675700545311,"Route de Mende, Montpellier",,,2019-08-27 10:44:00,2,Montpellier
B901F311,43.61768490897501,3.896541595458985,"Pont du Garigliano, Montpellier",le trottoir c est trop bien!! pour stationner ,,2019-08-27 10:08:00,2,Montpellier
5703A246,43.609625860494546,3.86684350669384,"Rue Saint-Louis, Montpellier",,,2019-08-27 07:00:00,2,Montpellier
216CCE36,43.6024369091611,3.8541789536535247,"Route de Lavérune, Montpellier",sur BC et devant passage piéton - classique ici,,2019-08-27 06:30:00,2,Montpellier
0633895B,43.601856546646175,3.8528424376867454,"Route de Lavérune, Montpellier",à contresens et sur BC...,,2019-08-27 06:29:00,2,Montpellier
3D774ED7,43.613106919352845,3.87616015970707,"Rue du Four Saint-Éloi, Montpellier",,,2019-08-26 16:58:00,5,Montpellier
F1B4DD36,43.630567190502035,3.9016619324684148,"Avenue de la Galine, Castelnau-le-Lez",gcum récurent ici,,2019-08-26 15:46:00,2,Castelnau-le-Lez
DC6C1AD8,43.59681776241964,3.8651731610298152,"Rue Guillaume Janvier, Montpellier",Poubelle régulièrement posée sur piste cyclable,,2019-08-26 11:33:00,2,Montpellier
C6E03086,43.63620643050575,3.8678238540887833,"Route de Mende, Montpellier",,,2019-08-26 10:15:00,2,Montpellier
B0507FEB,43.61125499199232,3.924559615552426,"Avenue Albert Einstein, Montpellier",déchets et gravats,,2019-08-26 09:30:00,2,Montpellier
D591E7E2,43.614854898090904,3.8571362569928174,"Avenue de l'École d'Agriculture Gabriel Buchet, Montpellier",Véhicule TAM garé sur la piste cyclable,,2019-08-26 07:25:00,2,Montpellier
C2A9CFC1,43.61900896559488,3.8706133514642715,"Avenue Bouisson Bertrand, Montpellier",,,2019-08-26 07:13:00,2,Montpellier
1C12D867,43.619708965549535,3.8732434445262114,"Place Henri Krasucki, Montpellier",Place de parking sauvage du quartier,,2019-08-25 17:08:00,2,Montpellier
B14F94C3,43.61301848161408,3.872756318698497,"Boulevard Henri IV, Montpellier",Sur piste cyclable,Le haut de la piste sert depuis plusieurs mois comme de parking,2019-08-25 17:04:00,2,Montpellier
84946653,43.607437108331176,3.8671717420220375,"Place Roger Salengro, Montpellier",2 véhicules sur 2 passages piéton + piste cyclab,Merci aux employés Nicollin (visibles à la terrasse de café) pour ce joli combo !,2019-08-24 06:52:00,2,Montpellier
E09E3976,43.618436869914085,3.8714170083403587,"Avenue Bouisson Bertrand, Montpellier",,,2019-08-23 17:05:00,2,Montpellier
F67C7AF7,43.61005408529751,3.9119435101747517,"Avenue Albert Einstein, Montpellier",combo trottoir/PC.. vont où les pietons ??!,,2019-08-23 07:12:00,2,Montpellier
2343CBB4,43.614804894128035,3.883429616689682,"Avenue de Nîmes, Montpellier",Poteaux couchés empêchent le passage !!,,2019-08-23 07:02:00,4,Montpellier
A5FD6DD0,43.60745489104961,3.870087051764131,"Cours Gambetta, Montpellier",Comme tous les soirs !,,2019-08-22 17:22:00,2,Montpellier
845B7B8D,43.61369047463257,3.880507685244084,"Boulevard Bonne Nouvelle, Montpellier",manque de stationnement,,2019-08-22 16:55:00,8,Montpellier
34F21934,43.59996377424466,3.877280317246914,"Boulevard Vieussens, Montpellier",piste cycliste tres abimé,,2019-08-22 14:10:51,4,Montpellier
97095B89,43.61496582906394,3.880941532552242,"Quai du Verdanson, Montpellier",impossibilité complète de passer. obligé route,,2019-08-22 07:07:00,7,Montpellier
70BCDAAE,43.61495951789812,3.880556300282478,"Quai du Verdanson, Montpellier",GCUM,,2019-08-22 07:06:00,7,Montpellier
F35F8927,43.6149711692807,3.880938850343227,"Quai du Verdanson, Montpellier",GCUM pour le magasin de 2RM,,2019-08-22 07:06:00,7,Montpellier
2C1C6BE8,43.636576958020605,3.9210522919893265,"Chemin du Sablassou, Castelnau-le-Lez",mais il n'y a jamais de piéton ici. ,,2019-08-21 15:55:00,2,Castelnau-le-Lez
2F3D3F94,43.59984,3.89808,"Allée de la Méditerranée, Montpellier",trou au niveau plaque d'égout au milieu piste cy,,2019-08-21 14:40:00,4,Montpellier
DB676137,43.63549521510217,3.9251661300659175,"Route de Nîmes, Castelnau-le-Lez",gcum,,2019-08-21 14:23:00,2,Castelnau-le-Lez
4E7CAC00,43.60013,3.86121,"Rue du Cinquante Sixième Régiment d'Artillerie, Montpellier",,,2019-08-21 09:51:00,2,Montpellier
E57125E9,43.61616008390964,3.8844864070415497,"Avenue de Nîmes, Montpellier",,,2019-08-20 20:30:00,2,Montpellier
61A97534,43.60752062030109,3.8699451461434364,"Cours Gambetta, Montpellier",toujours la !,,2019-08-20 17:09:00,2,Montpellier
21594CBA,43.61699,3.88546,"Avenue de Nîmes, Montpellier",Engin laissé en parking sur la piste cyclable,,2019-08-20 15:50:00,2,Montpellier
E4216B1F,43.603074903315196,3.896753489971161,"Allée Capitaine Dreyfus, Montpellier",trou toujours présent depuis des mois,,2019-08-20 10:08:00,4,Montpellier
0A1E2529,43.59130352890459,3.8735617697238927,"Avenue de Maurin, Montpellier",Combo Trottoir + Bande cyclable squattés,,2019-08-20 09:10:00,2,Montpellier
2B31A24C,43.61700769917745,3.8733669742941856,"Avenue Bouisson Bertrand, Montpellier","2 mois + tard, tjrs pas réparé. boitier appel o?",,2019-08-20 07:00:00,4,Montpellier
1C60BF06,43.60742205674288,3.870040029287338,"Cours Gambetta, Montpellier",le combo !,,2019-08-19 16:38:00,2,Montpellier
09B7C1D3,43.60589478648528,3.8729770481586456,"Cours Gambetta, Montpellier",scooter gênant la piste cyclable,,2019-08-19 16:37:00,2,Montpellier
D6A92E2B,43.62024,3.8731,"Rue du Faubourg Boutonnet, Montpellier",manque d'arceaux pour les commerçants et piste,,2019-08-19 16:34:00,8,Montpellier
88F1A55E,43.59203542199535,3.9072187989950184,"Avenue Raymond Dugrand, Lattes",branches arrivant au niveau des yeux,,2019-08-19 16:25:00,4,Lattes
005C32B7,43.58588,3.91993,"Traverse du Mas Rouge, Lattes",toujours incliné,,2019-08-19 16:20:00,4,Lattes
CB70EEEA,43.624776949053896,3.8935703784227376,"Avenue François Delmas, Montpellier",piste cyclable a l'abandon,,2019-08-19 16:17:00,4,Montpellier
BD1CD005,43.626582106167554,3.9007067307829852,"Avenue Georges Frêche, Castelnau-le-Lez",double sens cyclable sur une seule voie cyclable,,2019-08-19 16:12:00,3,Castelnau-le-Lez
976FF511,43.60191972058565,3.9179063960909843,"Boulevard Pénélope, Montpellier",balayer (encore) les aiguilles de pin,,2019-08-19 14:06:00,4,Montpellier
AA1A2577,43.60197653336962,3.9194382727146153,"Boulevard Pénélope, Montpellier",balayer sous les pins,,2019-08-19 14:03:00,4,Montpellier
690D5FEC,43.62616394942857,3.8665950670838356,"Avenue du Professeur Grasset, Montpellier",">400 velos/h matin et soir, 1,2,3 non >6mois",,2019-08-19 07:20:00,4,Montpellier
3CA1E474,43.60943553738124,3.908331580460072,"Avenue Albert Einstein, Montpellier",véhicule sur la piste cyclable,,2019-08-19 07:08:00,2,Montpellier
1BB835AF,43.60743589449354,3.870406150817871,"Cours Gambetta, Montpellier",,,2019-08-16 10:18:00,2,Montpellier
6C2561F1,43.59751826628325,3.901052735745907,"Avenue Théroigne de Méricourt, Montpellier",logo piste cyclable effacé,,2019-08-16 10:07:00,4,Montpellier
B9564858,43.59760033517969,3.9014939591288567,"Avenue Théroigne de Méricourt, Montpellier",piste cyclable obstruée,,2019-08-16 10:04:00,2,Montpellier
948B98A6,43.61712323801947,3.873375691473484,"Avenue Bouisson Bertrand, Montpellier",scooterS sur piste cyclable.Remontée sens interdi,,2019-08-15 16:43:00,7,Montpellier
D5F8E430,43.6071334053933,3.8884852454066277,"Allée du Nouveau Monde, Montpellier",,,2019-08-14 15:12:00,2,Montpellier
2D31CB54,43.59163878269123,3.84935130001963,"Rue de Bugarel, Montpellier",zone piétone devenur parking. signalé à la PM,,2019-08-13 16:58:00,2,Montpellier
3061C16C,43.604203600786896,3.874836154282093,"Rue Rondelet, Montpellier",Stationnement interdit et entrave à la circulatio,"Adepte du ""je fais ce que je veux et là où je fais pas chier le monde ,y'a pas de plaisir """,2019-08-13 10:17:00,2,Montpellier
9DFEB345,43.58603844441628,3.919892236590385,"Traverse du Mas Rouge, Lattes",encore et encore,,2019-08-13 07:07:00,2,Lattes
CC359242,43.612160693308105,3.8960353285074234,"Allée Alegria Beracasa, Montpellier",scooters sur voie verte,,2019-08-12 19:33:00,7,Montpellier
C4B1F14D,43.610512408692856,3.896509744226932,"Allée Alegria Beracasa, Montpellier",scooter sur voie verte,,2019-08-12 19:32:00,7,Montpellier
BB7A62FE,43.60923793085851,3.87455552816391,"Rue Saint-Guilhem, Montpellier",parking ?,,2019-08-11 19:45:39,7,Montpellier
CE71066A,43.60920297337167,3.866566568613052,"Avenue de Lodève, Montpellier",piste automobile ?,,2019-08-11 18:29:00,7,Montpellier
9202E518,43.60961,3.83687,"Rue de la Croix des Rosiers, Montpellier","6 voies pour voitures, 0 velos",,2019-08-11 14:47:00,8,Montpellier
208061A4,43.60210836795659,3.9051062241196632,"Rue Georges Braque, Montpellier",1 bout de trottoir a disparu,,2019-08-10 11:49:00,4,Montpellier
F810619E,43.63108,3.90859,"Avenue Marcel Dassault, Castelnau-le-Lez","trottoir partagé, mais avec qui ? 1 moto & 2 voit",,2019-08-10 09:57:00,2,Castelnau-le-Lez
526CA4E0,43.61713488898279,3.873447105288506,"Avenue Bouisson Bertrand, Montpellier","scooter, pepouze remonte le sens unique par la pc!",,2019-08-09 15:08:00,7,Montpellier
B480894C,43.61596201401489,3.8751885294914246,"Quai des Tanneurs, Montpellier",Gros SUV qui prend toute la place !,,2019-08-09 15:06:00,2,Montpellier
908C3E16,43.63676,3.96609,"Place de l'Église, Saint-Aunès","véhicule gênant, régulièrement",,2019-08-09 14:59:00,2,Saint-Aunès
81AD13B6,43.61027596475025,3.9058753475546837,"Allée Louis Mazas, Montpellier",tapis épineux ,,2019-08-09 14:56:00,4,Montpellier
21A80ACB,43.60237595121962,3.854070198722184,"Route de Lavérune, Montpellier",tout est dans la photo !,,2019-08-09 09:57:00,2,Montpellier
D3AFDB07,43.60618854200265,3.8725918158888817,"Cours Gambetta, Montpellier",habituel,,2019-08-09 07:10:00,2,Montpellier
972E3A09,43.61909,3.91359,"Boulevard Philippe Lamour, Castelnau-le-Lez","PC bloquée, pas de signalisation, merci Citeos ",,2019-08-09 07:02:00,2,Castelnau-le-Lez
93615736,43.61917,3.85222,"Avenue du Professeur Louis Ravas, Montpellier",,,2019-08-09 07:00:00,2,Montpellier
08C82F14,43.604112800784115,3.897047862410546,"Passerelle des Barons de Caravètes, Montpellier",scooter sur passerelle voie verte,,2019-08-08 20:27:00,7,Montpellier
26B41511,43.59278,3.90529,"marché du lez, Montpellier",nouveau à Montpellier mais sans arceaux velo,,2019-08-08 19:58:00,5,Montpellier
9BDF6673,43.60569983885005,3.897735178470612,"Allée Capitaine Dreyfus, Montpellier",l'arbre blanc symboles de Montpellier sans arceau,,2019-08-08 16:59:00,5,Montpellier
90DD5CB3,43.60237514394672,3.854024248119821,"Route de Lavérune, Montpellier",sur BC + devant passage piéton + contresens,un grand classique à cet endroit...,2019-08-08 16:12:00,2,Montpellier
A925C83D,43.61580496548512,3.875494636595249,"Quai des Tanneurs, Montpellier",combo scooter voiture,,2019-08-08 15:08:00,2,Montpellier
A1B2AF5F,43.58604451576274,3.919870778918266,"Traverse du Mas Rouge, Lattes",assez récurent,,2019-08-08 07:21:00,2,Lattes
E107221C,43.5860127019005,3.9199297875165935,"Traverse du Mas Rouge, Lattes",assez récurent,,2019-08-08 07:20:00,2,Lattes
D391C7D2,43.62412,3.85306,"Avenue du Père Soulas, Montpellier","chaussée déformée sur la bande cyclable, danger",,2019-08-08 06:17:00,4,Montpellier
3CAA8AF5,43.61843274362083,3.9136933162808423,"Avenue du Walhalla, Montpellier",,,2019-08-07 07:18:00,6,Montpellier
96719D57,43.6047,3.88249,"Rue Henri René, Montpellier",Stationnement récurrent sur passage piéton,"Prévarication de la voie publique en sens interdit, en bloquant la circulation des véhicules et des piétons. Question : comment fait un handicapé sur fauteuil pour traverser ?
",2019-08-06 18:22:00,2,Montpellier
CE7F11ED,43.60416,3.8825,"Rue Henri René, Montpellier",stationnement interdit + sens interdit,"chaque jour en stationnement sur le passage piéton, en sens interdit, en bloquant la circulation du croisement. ",2019-08-06 17:39:00,2,Montpellier
51BF7FB7,43.609269246923226,3.8663583621382718,"Avenue de Lodève, Montpellier",véhicules stationnés sur le trottoir ,,2019-08-06 10:32:00,2,Montpellier
74F42B0F,43.60916534549855,3.866823725402355,"Place Leroy-Beaulieu, Montpellier",un seul vélo a trouvé sa place sur les arceaux,,2019-08-06 10:26:00,2,Montpellier
4679F6F0,43.61819754443786,3.9133610576391225,"Rond-Point Benjamin Franklin, Montpellier",,,2019-08-06 07:08:00,2,Montpellier
50683256,43.598244499287205,3.846314545145986,"Rue du Pas du Loup, Montpellier",à cheval sur la BC et à contresens,,2019-08-06 06:25:00,2,Montpellier
18D23A95,43.635947035620674,3.9258024841547012,"Route de Nîmes, Castelnau-le-Lez",,,2019-08-06 04:39:00,2,Castelnau-le-Lez
02521299,43.607491002697124,3.8701003789901733,"Cours Gambetta, Montpellier",il se fout de la gueule saurel et de la ville !,,2019-08-05 17:12:00,2,Montpellier
B91514F2,43.60745215991573,3.8700889796018596,"Cours Gambetta, Montpellier",récurant ... pénible... que,,2019-08-05 16:32:00,2,Montpellier
0D8C63DB,43.67696,3.98378,"Avenue de Montpellier, Castries",GCUM + Insultes,,2019-08-04 16:44:00,2,Castries
49961A10,43.62286057882337,3.8679693639278416,"Avenue Pierre d'Adhémar, Montpellier",trou au niveau des voies de tram,,2019-08-04 05:53:00,4,Montpellier
3A1D8F66,43.61147362910698,3.846377165700688,"Avenue Masséna, Montpellier","Travaux au printemps, trous formant des ""rails""",,2019-08-03 14:48:00,4,Montpellier
262A9390,43.59880397923394,3.8467117905493975,"Rue du Pas du Loup, Montpellier",pourquoi s'em... à se garer dans la cours.,,2019-08-03 06:53:00,2,Montpellier
7F087BC9,43.61494276903169,3.880734331905842,"Quai du Verdanson, Montpellier",gros GCUM mise en danger. failli me prendre une ,,2019-08-02 15:33:00,2,Montpellier
C872A41D,43.61501024994325,3.8811886310577393,"Quai du Verdanson, Montpellier",2RM garé en plein milieu du passage vélo !!,,2019-08-02 07:00:00,2,Montpellier
EBB2D0B7,43.6052951082339,3.875023579793764,"Place Saint-Denis, Montpellier",scooter ventouse depuis des semaines (IV),,2019-08-02 06:47:00,2,Montpellier
2A2A361E,43.62525481858833,3.9001129567623143,"Route de la Pompignane, Castelnau-le-Lez",,,2019-08-02 00:12:00,2,Castelnau-le-Lez
6FE4F1A4,43.62281276586707,3.8978075981140137,"Route de la Pompignane, Castelnau-le-Lez",,,2019-08-02 00:10:00,2,Castelnau-le-Lez
34875B32,43.59027227060626,3.8521579208398213,"Avenue Jean Prat, Montpellier",garée devant l'entrée d'un parc,,2019-08-01 17:21:00,2,Montpellier
27EFFB60,43.6228,3.89779,"Route de la Pompignane, Castelnau-le-Lez",,,2019-08-01 15:13:00,2,Castelnau-le-Lez
AE351EC4,43.62455,3.8995,"Route de la Pompignane, Castelnau-le-Lez",,,2019-08-01 15:12:00,2,Castelnau-le-Lez
AD91063F,43.62005,3.92284,"Rue des Marels, Montpellier",pas de trottoir,,2019-08-01 10:49:00,8,Montpellier
389791D7,43.61487820089435,3.8806280493736263,"Quai du Verdanson, Montpellier",3 gcum pour le ct,,2019-08-01 06:42:00,2,Montpellier
9A15DE29,43.60426192879127,3.879963040541826,"Parvis Pierre Brossolette, Montpellier",scooter sur arceaux à vélo devant la gare,,2019-08-01 06:08:00,2,Montpellier
79EE049B,43.60428129052008,3.8800138526138954,"Parvis Pierre Brossolette, Montpellier",scooter sur arceaux vélos à la gare,,2019-08-01 06:08:00,2,Montpellier
2DFD03EB,43.59621898904789,3.8772260025143623,"Rue des Payroliers, Montpellier",morceaux de caissons de bouteilles de verre au sol,,2019-07-31 16:15:00,4,Montpellier
B029F697,43.59048153484534,3.8900798186659813,"Avenue de Palavas, Montpellier",morceaux de caissons de bouteilles de verre au sol,,2019-07-31 16:07:00,4,Montpellier
A101D6DB,43.58822,3.9139,"Avenue Georges Frêche, Lattes",epines de pins glissantes,,2019-07-31 15:57:00,4,Lattes
1DB515E2,43.606205778852086,3.876931294798851,"Halles Laissac, Montpellier",véhicules à moteur sur les arceaux,,2019-07-31 15:40:00,2,Montpellier
3A8B0F4F,43.61497214022913,3.881180584430694,"Quai du Verdanson, Montpellier",scooter garé plein milieu passage cyclable !,,2019-07-31 07:17:00,2,Montpellier
0D1B26D2,43.612106074880295,3.929612897336483,"Avenue Alfred Einstein , Montpellier","travaux sur PC non signalés,  sans déviation !",,2019-07-31 06:49:00,8,Montpellier
F3FB2C47,43.60980355959238,3.8639188930392265,"Avenue de Lodève, Montpellier",véhicule sur la pisteb cyclable.,,2019-07-30 19:36:00,2,Montpellier
E5D24EF7,43.61128436499089,3.871966190636158,"Rue la Blottière, Montpellier",ce n'est pas un parking à moto,,2019-07-30 17:33:00,2,Montpellier
ECD8913D,43.61818613640456,3.8717576488852505,"Avenue Bouisson Bertrand, Montpellier",scooter sur piste cyclable,,2019-07-30 17:28:00,7,Montpellier
72A196AE,43.64694,3.85444,"Avenue Vincent Auriol, Montpellier",camion stationné sur toute la piste cyclable. ,,2019-07-30 15:26:00,2,Montpellier
F3541AF5,43.62552275393287,3.906198889017105,"Rue Etienne Dantoine, Castelnau-le-Lez",bateau non ajusté,,2019-07-30 07:14:00,3,Castelnau-le-Lez
4F2011C5,43.620837596401216,3.911208584904671,"Rue du Mas de Verchant, Montpellier",toujours en travaux,,2019-07-30 07:00:00,8,Montpellier
FCB53BC2,43.6075079964061,3.8700024783611293,"Cours Gambetta, Montpellier",toujours les mêmes...,,2019-07-29 16:59:00,2,Montpellier
35398AE1,43.600858962642526,3.8456989824771886,"Route de Lavérune, Montpellier",camionnette sur PP et BC,,2019-07-29 16:10:00,2,Montpellier
E3487A85,43.61551,3.88378,"Avenue de Nîmes, Montpellier",livreur ups garé sur piste cyclable,,2019-07-29 15:36:00,2,Montpellier
8553CFDA,43.58591993161081,3.9199307933449745,"Traverse du Mas Rouge, Lattes",camion sur trottoir,,2019-07-29 11:40:00,2,Lattes
152B3E75,43.58597651664745,3.9199364930391316,"Traverse du Mas Rouge, Lattes",camionnette sur trottoir,,2019-07-29 11:39:00,2,Lattes
FA63127C,43.59192177760012,3.907276131212711,"Avenue Raymond Dugrand, Lattes",on prend les branches dans la figure,,2019-07-29 11:35:00,4,Lattes
76042D15,43.604891879773646,3.8975306600332256,"Allée Capitaine Dreyfus, Montpellier",jusqu'à quand ce trou sera la ?,,2019-07-29 11:30:00,4,Montpellier
471658B4,43.615267065094095,3.8772420957684517,"Quai du Verdanson, Montpellier",saurel dit veloru-quoi ?! connait pas,,2019-07-29 07:04:00,2,Montpellier
611A29EF,43.58598938791445,3.919914700090885,"Traverse du Mas Rouge, Lattes","oui, mais je travaille bis",,2019-07-29 06:56:00,2,Lattes
C853A41C,43.586037473000786,3.9198892191052437,"Traverse du Mas Rouge, Lattes","oui, mais je travaille (bis)",,2019-07-29 06:56:00,2,Lattes
937708D8,43.585993759287504,3.919897265732288,"Traverse du Mas Rouge, Lattes",oui mais je travaille,,2019-07-29 06:55:00,2,Lattes
